Periodo;Nombre completo;Id. del estudiante;Correo electrónico;Fecha de inscripción;Título de la clase;Curso de ALEKS;Fecha inicial de la verificación de conocimientos;Icfes nuevo;Icfes Matemáticas;Tiempo empleado en la verificación de conocimientos;Dominados (cantidad de temas);Primera verificación de conocimientos - Cantidad total de temas disponibles;Progreso (cantidad de temas);Mejor progreso en el gráfico circular - Cantidad total de temas disponibles;Tiempo Total Tiempo;Tiempo total - Practicados;Tiempo total - Aprendidos/hora;Tiempo total dedicado a esta clase;programa en matricula;division en matricula;Asignatura Relacionada;Mat Curso Asignatura Relacionada;Categoria temas final;avance precalculo aleks;Categoria temas inicial;nota primer parcial;pidm en matricula;avance cuartiles;cumplimiento temas;nota final
202310;N;916;N;13/01/2023 8:56:34 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:00:32 a. m.;375;75;0,583333333;6;79;27;79;6,533333333;21;3,217705895;6,533333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;21;1 Repaso de álgebra y geometría;3,5;916;1 Avance entre [ 19 - 40 temas];No alcanzo meta;4,1
202310;N;917;N;13/01/2023 8:44:12 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:47:27 a. m.;362;76;0,583333333;10;79;44;79;19,88333333;44;2,012325494;19,88333333;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;34;1 Repaso de álgebra y geometría;4,3;917;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;1,5
202310;N;918;N;21/12/2022 9:33:34 a. m.;202310 Precálculo ING-GEO;Precálculo;21/12/2022 9:36:17 a. m.;364;73;0,65;16;79;68;79;11,41666667;42;3,329358222;19,43333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;52;2 Ecuaciones y desigualdades;4,8;918;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;4,4
202310;N;919;N;16/01/2023 1:59:12 p. m.;202310 Precálculo ING-GEO;Precálculo;16/01/2023 2:07:01 p. m.;368;72;1,066666667;11;79;43;79;19,08333333;40;1,991817242;19,08333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;32;2 Ecuaciones y desigualdades;4,5;919;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,1
202310;N;920;N;20/01/2023 9:39:09 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 9:43:09 a. m.;317;64;0,55;4;79;32;79;9,3;29;3,012372243;9,3;Curso libre pregrado;Centro de Educ. Continuada;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;28;1 Repaso de álgebra y geometría;2,4;920;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,3
202310;N;921;N;16/01/2023 8:22:39 a. m.;202310 Precálculo ING-GEO;Precálculo;16/01/2023 8:30:32 a. m.;369;67;1,466666667;7;79;38;79;10,1;32;3,070996147;10,1;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;31;1 Repaso de álgebra y geometría;4,9;921;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,4
202310;N;922;N;13/01/2023 8:44:09 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:48:15 a. m.;406;75;0,7;8;79;30;79;12,43333333;23;1,770584159;12,43333333;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;22;1 Repaso de álgebra y geometría;3,4;922;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,4
202310;N;923;N;13/01/2023 8:56:03 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:00:12 a. m.;390;77;0,933333333;14;79;65;79;20,21666667;55;2,572524014;20,21666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;51;2 Ecuaciones y desigualdades;4,2;923;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;4,8
202310;N;924;N;13/01/2023 8:57:12 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:02:32 a. m.;331;70;0,716666667;3;79;35;79;17,76666667;42;2,139673105;17,76666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;32;1 Repaso de álgebra y geometría;2,6;924;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;1,8
202310;N;925;N;20/01/2023 8:36:53 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 8:40:52 a. m.;349;67;1,65;7;79;7;79;2,266666667;0;0;2,266666667;Geología;División de Ciencias Básicas;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;0;1 Repaso de álgebra y geometría;4,4;925;0 Avance menor a 19 temas;No alcanzo meta;4,2
202310;N;926;N;13/01/2023 8:56:39 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:00:52 a. m.;364;71;1,45;8;79;51;79;36,73333333;48;1,170519248;36,73333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;43;1 Repaso de álgebra y geometría;3,6;926;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;4,2
202310;N;927;N;13/01/2023 8:44:13 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:48:26 a. m.;415;79;0,266666667;4;79;29;79;15,11666667;29;1,65386453;15,11666667;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;25;1 Repaso de álgebra y geometría;3,6;927;1 Avance entre [ 19 - 40 temas];No alcanzo meta;4
202310;N;447;N;18/01/2023 4:23:38 p. m.;202310 Precálculo ING-GEO;Precálculo;18/01/2023 4:25:32 p. m.;407;74;0,95;67;79;70;79;1,583333333;5;1,894072255;1,583333333;Matemáticas;División de Ciencias Básicas;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;3;4 Temas Parcial 2 Cálculo I;5;447;0 Avance menor a 19 temas;Cumplimiento meta;4,9
202310;N;928;N;13/01/2023 8:46:11 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:48:36 a. m.;329;62;0,883333333;3;79;35;79;18,45;36;1,787998736;18,45;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;32;1 Repaso de álgebra y geometría;3,8;928;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,6
202310;N;929;N;13/01/2023 8:57:24 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:03:11 a. m.;347;74;0,35;5;79;62;79;27,13333333;67;2,137986115;27,13333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;57;1 Repaso de álgebra y geometría;2,3;929;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;1,5
202310;N;930;N;18/01/2023 5:06:04 p. m.;202310 Precálculo ING-GEO;Precálculo;18/01/2023 5:10:37 p. m.;351;74;1,3;11;79;36;79;29,01666667;36;0,896045338;29,01666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;25;2 Ecuaciones y desigualdades;3,2;930;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,2
202310;N;931;N;20/01/2023 9:22:37 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 9:30:09 a. m.;362;77;1,2;6;79;16;79;7,35;11;1,361676375;7,35;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;10;1 Repaso de álgebra y geometría;4,5;931;0 Avance menor a 19 temas;No alcanzo meta;4,3
202310;N;932;N;13/01/2023 9:03:28 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:07:51 a. m.;354;69;1,916666667;12;79;48;79;20,73333333;41;1,736590334;20,73333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;36;2 Ecuaciones y desigualdades;5;932;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4
202310;N;933;N;13/01/2023 8:43:13 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:47:13 a. m.;374;72;0,483333333;6;79;66;79;21,15;59;2,743325625;21,15;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;60;1 Repaso de álgebra y geometría;4,8;933;3 Avance superior a 60 temas;Cumplimiento meta;4,5
202310;N;934;N;20/01/2023 8:20:03 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 8:23:08 a. m.;332;65;0,866666667;4;79;20;79;8,766666667;23;2,282960238;8,766666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;16;1 Repaso de álgebra y geometría;3,8;934;0 Avance menor a 19 temas;No alcanzo meta;3
202310;N;935;N;13/01/2023 9:03:58 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:08:34 a. m.;394;79;0,9;7;79;17;79;6,65;12;1,503194288;6,65;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;10;1 Repaso de álgebra y geometría;4,3;935;0 Avance menor a 19 temas;No alcanzo meta;4,4
202310;N;936;N;16/01/2023 8:46:57 a. m.;202310 Precálculo ING-GEO;Precálculo;16/01/2023 8:49:42 a. m.;344;62;0,633333333;10;79;79;79;28,76666667;74;2,502945209;28,76666667;Ingeniería Eléctrica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;69;1 Repaso de álgebra y geometría;5;936;3 Avance superior a 60 temas;Cumplimiento meta;4,2
202310;N;937;N;17/01/2023 8:18:56 a. m.;202310 Precálculo ING-GEO;Precálculo;17/01/2023 8:24:36 a. m.;420;77;2;60;79;79;79;12,96666667;23;1,466175084;12,96666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;19;4 Temas Parcial 2 Cálculo I;4,9;937;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,9
202310;N;938;N;13/01/2023 8:52:13 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:59:14 a. m.;338;66;1,133333333;20;79;26;79;6,05;8;0,9904168;6,05;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;6;2 Ecuaciones y desigualdades;3,2;938;0 Avance menor a 19 temas;No alcanzo meta;3,9
202310;N;939;N;13/01/2023 1:55:02 p. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 1:58:15 p. m.;288;56;2,4;31;79;46;79;12;24;1,250028936;12;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;15;3 Temas Parcial 1 Cálculo I;1,7;939;0 Avance menor a 19 temas;Cumplimiento meta;3
202310;N;940;N;20/01/2023 8:51:01 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 8:58:16 a. m.;337;67;0,283333333;5;79;13;79;4,8;8;1,668404588;4,8;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;8;1 Repaso de álgebra y geometría;3,3;940;0 Avance menor a 19 temas;No alcanzo meta;4,1
202310;N;941;N;13/01/2023 8:57:23 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:01:52 a. m.;347;65;2,35;73;79;79;79;4,3;6;1,39679255;4,3;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;6;4 Temas Parcial 2 Cálculo I;4,1;941;0 Avance menor a 19 temas;Cumplimiento meta;4,1
202310;N;942;N;13/01/2023 9:00:43 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:05:16 a. m.;423;100;0,75;9;79;59;79;29,35;52;1,63529512;29,35;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;50;1 Repaso de álgebra y geometría;4,9;942;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;4,2
202310;N;943;N;13/01/2023 9:01:02 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:06:12 a. m.;343;70;1,8;6;79;26;79;6,166666667;21;3,242805026;6,166666667;Geología;División de Ciencias Básicas;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;20;1 Repaso de álgebra y geometría;4;943;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,6
202310;N;944;N;13/01/2023 8:44:02 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:47:43 a. m.;364;76;0,9;10;79;37;79;16,53333333;26;1,391292659;16,53333333;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;27;1 Repaso de álgebra y geometría;3,8;944;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,3
202310;N;945;N;21/12/2022 9:34:53 a. m.;202310 Precálculo ING-GEO;Precálculo;21/12/2022 9:41:25 a. m.;304;58;1,55;12;79;45;79;23,31666667;34;1,329980575;31,96666667;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;33;2 Ecuaciones y desigualdades;2,8;945;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3
202310;N;946;N;20/01/2023 8:51:41 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 8:58:20 a. m.;352;64;0,866666667;8;79;13;79;7,716666667;5;0,648531796;7,716666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;5;1 Repaso de álgebra y geometría;2,4;946;0 Avance menor a 19 temas;No alcanzo meta;3
202310;N;947;N;13/01/2023 9:00:46 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:04:21 a. m.;354;65;1,8;24;79;35;79;6,866666667;15;1,603238866;6,866666667;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;11;2 Ecuaciones y desigualdades;5;947;0 Avance menor a 19 temas;Cumplimiento meta;4,6
202310;N;948;N;13/01/2023 9:00:46 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:04:09 a. m.;376;78;1,383333333;36;79;61;79;13,66666667;31;2,12130448;13,66666667;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;25;3 Temas Parcial 1 Cálculo I;4,3;948;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,6
202310;N;949;N;13/01/2023 8:48:23 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:56:07 a. m.;419;81;0,65;4;79;35;79;13,63333333;35;2,201655319;13,63333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;31;1 Repaso de álgebra y geometría;5;949;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,5
202310;N;950;N;13/01/2023 8:40:23 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:48:20 a. m.;411;100;1,516666667;13;79;76;79;35,31666667;77;1,811961779;35,31666667;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;63;2 Ecuaciones y desigualdades;4,6;950;3 Avance superior a 60 temas;Cumplimiento meta;4,6
202310;N;951;N;13/01/2023 8:57:32 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:00:15 a. m.;333;61;0,566666667;4;79;24;79;12,26666667;25;1,874745279;12,26666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;20;1 Repaso de álgebra y geometría;3,2;951;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3
202310;N;952;N;13/01/2023 8:54:49 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:05:26 a. m.;353;65;1,716666667;16;79;69;79;21,8;59;2,706077207;21,8;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;53;2 Ecuaciones y desigualdades;4,6;952;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;3,9
202310;N;953;N;13/01/2023 8:43:21 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:49:32 a. m.;415;75;1,05;7;79;36;79;19,68333333;26;1,320392732;19,68333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;29;1 Repaso de álgebra y geometría;4,7;953;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,9
202310;N;954;N;21/12/2022 10:08:04 a. m.;202310 Precálculo ING-GEO;Precálculo;21/12/2022 10:11:20 a. m.;355;71;1,25;17;79;53;79;18,5;28;1,296868902;29,45;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;36;2 Ecuaciones y desigualdades;4,4;954;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,3
202310;N;955;N;13/01/2023 8:42:33 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:46:15 a. m.;368;71;0,55;9;79;31;79;6,833333333;23;3,223443223;6,833333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;22;1 Repaso de álgebra y geometría;4,6;955;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,4
202310;N;956;N;13/01/2023 8:54:59 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:59:21 a. m.;381;77;0,783333333;6;79;23;79;8;19;2,12463114;8;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;17;1 Repaso de álgebra y geometría;4;956;0 Avance menor a 19 temas;No alcanzo meta;3,5
202310;N;957;N;13/01/2023 8:43:21 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:48:01 a. m.;365;71;0,683333333;6;79;34;79;18,76666667;34;1,705075263;18,76666667;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;28;1 Repaso de álgebra y geometría;4,2;957;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,4
202310;N;958;N;13/01/2023 8:47:13 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:54:47 a. m.;370;73;2,35;26;79;52;79;15,83333333;24;1,389571198;15,83333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;26;2 Ecuaciones y desigualdades;4,5;958;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,6
202310;N;959;N;13/01/2023 9:08:45 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:14:22 a. m.;349;67;0,783333333;5;79;33;79;9,966666667;27;2,708426215;9,966666667;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;28;1 Repaso de álgebra y geometría;3,7;959;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,5
202310;N;960;N;13/01/2023 9:07:00 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:10:34 a. m.;302;59;0,716666667;4;79;25;79;14,46666667;24;1,450944265;14,46666667;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;21;1 Repaso de álgebra y geometría;1,9;960;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,2
202310;N;961;N;13/01/2023 8:56:28 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:59:42 a. m.;403;69;0,766666667;8;79;29;79;12,25;21;1,713935931;12,25;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;21;1 Repaso de álgebra y geometría;4,6;961;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,3
202310;N;962;N;13/01/2023 9:05:21 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:09:44 a. m.;352;69;1,6;25;79;45;79;13,8;22;1,449362884;13,8;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;20;2 Ecuaciones y desigualdades;3,7;962;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,8
202310;N;963;N;13/01/2023 8:57:47 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:07:15 a. m.;325;66;1,8;6;79;14;79;11,43333333;12;0,69947054;11,43333333;Geología;División de Ciencias Básicas;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;8;1 Repaso de álgebra y geometría;1,8;963;0 Avance menor a 19 temas;No alcanzo meta;1,5
202310;N;964;N;21/12/2022 8:41:01 a. m.;202310 Precálculo ING-GEO;Precálculo;21/12/2022 8:49:56 a. m.;335;65;1,866666667;31;79;63;79;18,35;25;1,198420264;30,26666667;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;32;3 Temas Parcial 1 Cálculo I;3,7;964;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4
202310;N;965;N;13/01/2023 8:58:09 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:03:01 a. m.;294;65;1,6;3;79;6;79;7,15;8;0,419238384;7,15;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;3;1 Repaso de álgebra y geometría;1,7;965;0 Avance menor a 19 temas;No alcanzo meta;1,5
202310;N;966;N;21/12/2022 9:08:21 a. m.;202310 Precálculo ING-GEO;Precálculo;21/12/2022 9:12:38 a. m.;331;68;0,45;8;79;8;79;;;;0,566666667;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;0;1 Repaso de álgebra y geometría;4;966;0 Avance menor a 19 temas;No alcanzo meta;3,1
202310;N;967;N;13/01/2023 2:32:02 p. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 2:37:24 p. m.;237;52;0,583333333;9;79;9;79;0,716666667;0;0;0,716666667;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;0;1 Repaso de álgebra y geometría;1;967;0 Avance menor a 19 temas;No alcanzo meta;1,5
202310;N;968;N;13/01/2023 9:00:21 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:04:19 a. m.;341;65;0,783333333;3;79;9;79;6,116666667;8;0,979725133;6,116666667;Ingeniería Eléctrica;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;6;1 Repaso de álgebra y geometría;2,6;968;0 Avance menor a 19 temas;No alcanzo meta;1,5
202310;N;969;N;20/01/2023 8:52:20 a. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 8:58:22 a. m.;341;67;1,066666667;5;79;9;79;2,483333333;4;1,610738255;2,483333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;4;1 Repaso de álgebra y geometría;2,7;969;0 Avance menor a 19 temas;No alcanzo meta;3,1
202310;N;970;N;13/01/2023 8:44:17 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:48:31 a. m.;308;67;0,6;6;79;11;79;4,366666667;6;1,1453296;4,366666667;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;5;1 Repaso de álgebra y geometría;3,2;970;0 Avance menor a 19 temas;No alcanzo meta;3
202310;N;971;N;20/01/2023 1:50:53 p. m.;202310 Precálculo ING-GEO;Precálculo;20/01/2023 1:56:22 p. m.;408;73;0,2;5;79;11;79;2,05;6;2,930005426;2,05;Geología;División de Ciencias Básicas;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;6;1 Repaso de álgebra y geometría;4,5;971;0 Avance menor a 19 temas;No alcanzo meta;4,3
202310;N;972;N;13/01/2023 8:38:46 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:47:33 a. m.;339;70;0,366666667;3;79;11;79;11,63333333;10;0,687695504;11,63333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;8;1 Repaso de álgebra y geometría;2,1;972;0 Avance menor a 19 temas;No alcanzo meta;3,1
202310;N;973;N;13/01/2023 8:48:03 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:52:00 a. m.;359;65;0,75;4;79;13;79;4,3;9;2,096951654;4,3;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;9;1 Repaso de álgebra y geometría;2;973;0 Avance menor a 19 temas;No alcanzo meta;2,4
202310;N;974;N;13/01/2023 8:50:30 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:56:30 a. m.;358;73;0,9;6;79;13;79;5,633333333;9;1,243953006;5,633333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;7;1 Repaso de álgebra y geometría;4,6;974;0 Avance menor a 19 temas;No alcanzo meta;3
202310;N;975;N;13/01/2023 8:48:57 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 8:54:31 a. m.;330;67;1,133333333;4;79;14;79;6,733333333;12;1,485271062;6,733333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;10;1 Repaso de álgebra y geometría;4,6;975;0 Avance menor a 19 temas;No alcanzo meta;3,8
202310;N;976;N;13/01/2023 8:57:37 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:00:58 a. m.;330;67;0,75;5;79;14;79;8,65;10;1,040629517;8,65;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;9;1 Repaso de álgebra y geometría;2,7;976;0 Avance menor a 19 temas;No alcanzo meta;3,4
202310;N;977;N;13/01/2023 8:56:48 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:00:33 a. m.;345;71;0,766666667;6;79;15;79;6,816666667;10;1,320831635;6,816666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;9;1 Repaso de álgebra y geometría;4,4;977;0 Avance menor a 19 temas;No alcanzo meta;3,6
202310;N;978;N;13/01/2023 9:07:36 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:25:48 a. m.;368;80;0,733333333;5;79;15;79;6,066666667;10;1,649484536;6,066666667;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;10;1 Repaso de álgebra y geometría;3,8;978;0 Avance menor a 19 temas;No alcanzo meta;3,3
202310;N;979;N;13/01/2023 9:03:17 a. m.;202310 Precálculo ING-GEO;Precálculo;13/01/2023 9:11:21 a. m.;352;64;1,216666667;6;79;15;79;6,133333333;9;1,46878825;6,133333333;Ingeniería Electrónica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;9;1 Repaso de álgebra y geometría;3,5;979;0 Avance menor a 19 temas;No alcanzo meta;3,6
